id,univ,prodi,kode,jenjang,kelompok,rumpun_ilmu,prov,itk,keketatan_2025,rataan,point,passing_grade_est,pg_batas_bawah,pg_batas_atas,level,daya_tampung_2026,peminat_2025,mu1,mu2,mu3,mu4,mu5,mu6,mu7,pmu1,pmu2,pmu3,pmu4,pmu5,pmu6,pmu7,ukt1,ukt2,ukt3,ukt4,ukt5,ukt_min,ukt_max
f455e4f1-1590-45bc-9c45-7791c3f49a66,UNIVERSITAS TANJUNGPURA,ILMU KOMUNIKASI,15111055,S1,Soshum,Soshum-Sosial,Kalimantan Barat,9.31,10.7407,582.70,577.30,580,575,585,B3,54,580,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
f45984c8-add4-4323-be34-7beb9de70ece,POLITEKNIK NEGERI JEMBER,BAHASA INGGRIS,24723027,D3,Soshum,Soshum-Sosial,Jawa Timur,9.92,10.0833,577.70,572.30,575,570,580,C1,36,363,PBM,PU,PPU,PK,LBI,PM,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,984,508.00","Rp15,849,109.00","Rp18,646,011.00",500000.0,18646011.0
f459d086-28e3-41e7-8863-cd4a37f740e9,UNIVERSITAS HASANUDDIN,PROTEKSI TANAMAN,17111046,S1,Saintek,Saintek-Teknik,Sulawesi Selatan,61.65,1.6220,482.70,477.30,480,475,485,A3,82,133,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
f45c2c3f-fce9-4002-948e-9325b0a0426e,UNIVERSITAS ANDALAS,ILMU KOMUNIKASI,11411046,S1,Soshum,Soshum-Sosial,Sumatera Barat,6.23,16.0500,617.70,612.30,615,610,620,A3,60,963,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
f45dbecd-4692-46e6-a858-993575dce61a,UNIVERSITAS GADJAH MADA,BAHASA DAN KEBUDAYAAN KOREA,13611077,S1,Soshum,Soshum-Sosial,Yogyakarta,3.59,27.8333,652.70,647.30,650,645,655,A1,18,501,PBM,PU,PPU,PK,LBE,LBI,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
f477bd31-a068-424a-a263-07ca703ac892,UNIVERSITAS TIMOR,BIOLOGI,16321006,S1,Saintek,Saintek-Sains,Nusa Tenggara Timur,114.89,0.8704,472.70,467.30,470,465,475,D,54,47,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
f4830e82-b823-4110-8e2d-7591be3a07ef,POLITEKNIK NEGERI PADANG,TEKNIK KOMPUTER (KAMPUS KAB SOLOK SELATAN),22413016,D3,Saintek,Saintek-IT,Sumatera Barat,36.36,2.7500,487.70,482.30,485,480,490,B3,12,33,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp16,935,954.00","Rp19,194,081.00","Rp22,581,272.00",500000.0,22581272.0
f48b232e-375d-4302-9cad-b3618803390e,POLITEKNIK PERTANIAN NEGERI PAYAKUMBUH,TEKNOLOGI BENIH,22422003,D4,Saintek,Saintek-Teknik,Sumatera Barat,66.67,1.5000,482.70,477.30,480,475,485,D,30,45,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,138,777.00","Rp13,757,281.00","Rp16,185,036.00",500000.0,16185036.0
f49ede09-d923-4d7b-95de-4e98c11176c9,UNIVERSITAS UDAYANA,ARKEOLOGI,16111029,S1,Soshum,Soshum-Sosial,Bali,26.67,3.7500,507.70,502.30,505,500,510,B2,24,90,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
f49eff7c-ada9-4515-93fd-4fa66217edd1,UNIVERSITAS LAMPUNG,PEND. BAHASA INDONESIA,11911053,S1,Soshum,Soshum-Sosial,Lampung,11.86,8.4286,567.70,562.30,565,560,570,B1,70,590,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
f49fdad1-6215-452b-b6e8-2ddbd8e45a30,UNIVERSITAS NEGERI SEMARANG,TEKNIK ELEKTRO,13561022,S1,Saintek,Saintek-Teknik,Jawa Tengah,7.14,14.0000,597.70,592.30,595,590,600,A3,50,700,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,727,062.00","Rp15,557,337.00","Rp18,302,749.00",500000.0,18302749.0
f49ff0d2-3c8e-4bd8-8a08-f81061a022d7,POLITEKNIK NEGERI MEDIA KREATIF,PENGELOLAAN PERHOTELAN,24222004,D4,Soshum,Soshum-Sosial,Jakarta Raya,10.62,9.4167,567.70,562.30,565,560,570,B1,48,452,PBM,PU,PPU,PK,LBI,PM,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,636,482.00","Rp14,321,347.00","Rp16,848,643.00",500000.0,16848643.0
f4a0b1c2-22d5-44d0-b368-7688356d9f22,POLITEKNIK NEGERI NUSA UTARA,SISTEM INFORMASI,27283004,D3,Saintek,Saintek-IT,Sulawesi Utara,133.33,0.7500,467.70,462.30,465,460,470,D,12,9,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,791,384.00","Rp14,496,901.00","Rp17,055,178.00",500000.0,17055178.0
f4a9a067-1524-430d-a761-891b986ef6d3,UNIVERSITAS PENDIDIKAN GANESHA,BIMBINGAN KONSELING,16121029,S1,Saintek,Saintek-Teknik,Bali,30.92,3.2344,507.70,502.30,505,500,510,D,64,207,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
f4b43767-073d-46d3-b14b-52e3c3e2cc8d,UNIVERSITAS PALANGKARAYA,BIMBINGAN DAN KONSELING,15211031,S1,Soshum,Soshum-Sosial,Kalimantan Tengah,21.15,4.7273,522.70,517.30,520,515,525,C3,22,104,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
f4b840ff-2ba7-4552-91c2-6c7dec7cd67c,UNIVERSITAS NEGERI SURABAYA,PENDIDIKAN ADMINISTRASI PERKANTORAN,13831063,S1,Soshum,Soshum-Sosial,Jawa Timur,18.95,5.2769,537.70,532.30,535,530,540,B2,130,686,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
f4e47714-3dd7-4cf6-bf73-8f4d9471ae13,UNIVERSITAS AIRLANGGA,REKAYASA NANOTEKNOLOGI,13811024,S1,Saintek,Saintek-Teknik,Jawa Timur,11.28,8.8667,567.70,562.30,565,560,570,A2,30,266,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
f4e793c8-2bee-4fe5-af68-2d628bc327e5,UNIVERSITAS TIDAR,TEKNOLOGI REKAYASA PERANCANGAN MANUFAKTUR,13522019,D4,Saintek,Saintek-Teknik,Jawa Tengah,6.68,14.9697,597.70,592.30,595,590,600,C3,33,494,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
f4e9d700-33cf-479c-a4bc-f6b854deec2f,UNIVERSITAS SAM RATULANGI,ANTROPOLOGI SOSIAL,17211048,S1,Soshum,Soshum-Sosial,Sulawesi Utara,111.11,0.9000,472.70,467.30,470,465,475,C1,30,27,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
f4ec8770-8081-4060-bc78-70e58611deeb,UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN INFORMATIKA,13231013,S1,Saintek,Saintek-IT,Jakarta Raya,5.07,19.7308,617.70,612.30,615,610,620,A2,26,513,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,842,149.00","Rp15,687,769.00","Rp18,456,199.00",500000.0,18456199.0
f4f02e33-d879-408d-bd69-caac3b8d534b,UNIVERSITAS TIDAR,TEKNIK MEKATRONIKA,13521023,S1,Saintek,Saintek-Teknik,Jawa Tengah,36.36,2.7500,492.70,487.30,490,485,495,D,44,121,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,727,062.00","Rp15,557,337.00","Rp18,302,749.00",500000.0,18302749.0
f4f18f7a-88c9-4f10-ac78-48cc01661e66,UNIVERSITAS NEGERI MAKASSAR,MANAJEMEN,17121054,S1,Soshum,Soshum-Ekonomi,Sulawesi Selatan,9.91,10.0872,582.70,577.30,580,575,585,A3,149,1503,PBM,PU,PPU,PK,LBI,PM,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
f50776a0-3323-4567-8a82-98a719951ee5,UNIVERSITAS HASANUDDIN,ILMU KELAUTAN,17111023,S1,Saintek,Saintek-Sains,Sulawesi Selatan,54.46,1.8361,482.70,477.30,480,475,485,B1,122,224,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
f516d625-daf5-47d1-9047-4ffe56ed9d34,UNIVERSITAS SEBELAS MARET,PERENCANAAN WILAYAH DAN KOTA (PWK),13531016,S1,Saintek,Saintek-Teknik,Jawa Tengah,4.68,21.3636,637.70,632.30,635,630,640,A2,33,705,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
